#{"t_start": 1626699814.037848, "env_id": null}
r,l,t
52.419119,20,3176.878024
89.864164,35,3179.423822
201.792036,42,3182.406913
27.981496,29,3184.623221
429.501469,103,3191.67331
-260.345086,81,3196.821875
-579.881585,126,3204.637514
75.159098,45,3207.76445
69.260899,36,3210.353708
18.403693,16,3211.743395
222.664015,97,3217.829416
641.179873,102,3224.103611
-105.940516,42,3227.057638
31.319896,86,3232.598407
1560.519699,271,3249.201375
171.413241,43,3252.379639
948.260747,260,3267.915055
772.674037,101,3274.368525
-9.701041,25,3276.318793
2.516774,6,3277.217906
-158.330145,35,3279.723655
-537.97475,114,3286.832309
5.565424,34,3289.25647
927.933811,176,3300.959963
173.123398,23,3302.786178
4.027505,28,3304.978213
790.091295,177,3316.085103
-172.717809,112,3323.319826
31.656002,49,3326.851405
850.087379,128,3334.814779
-297.262396,85,3340.733534
-54.019303,73,3345.709898
-20.44119,7,3346.618713
36.837038,31,3348.884717
7.369867,16,3350.308863
-123.698967,107,3357.124212
79.349321,151,3366.54274
-3.032192,8,3367.559426
554.343861,98,3373.847244
-43.478915,35,3376.366862
717.034487,201,3388.824643
0.413492,8,3389.833857
32.736128,24,3391.793122
476.947893,138,3400.043587
0.669346,41,3403.046957
89.25818,73,3407.797974
828.159644,142,3416.829643
389.404553,79,3421.842537
237.942847,74,3426.823329
1762.928469,204,3439.34582
59.422924,43,3442.530221
32.127708,33,3445.035406
828.968686,118,3452.346529
-184.857514,42,3455.567118
-28.758314,6,3456.466032
57.650922,112,3463.505846
0.690149,14,3464.85695
515.879908,103,3471.420369
-429.651062,72,3475.85561
3.215154,9,3476.875132
-122.820433,45,3479.981854
-11.232468,8,3480.957605
-6.291452,11,3482.099452
