#{"t_start": 1626354427.3604953, "env_id": null}
r,l,t
8619.795914,1198,26377.197689
7126.347311,1198,26451.592454
3610.818138,794,26499.754278
2028.619104,618,26537.1528
10274.482388,1198,26611.063711
7918.889186,1198,26683.422621
9917.41969,1198,26757.324118
2310.332276,459,26786.742164
2848.908927,462,26815.25399
6191.338782,1198,26888.526693
9991.163553,1198,26961.747407
3681.409787,431,26987.694564
9640.085539,1198,27059.452877
9299.203429,1198,27133.909796
340.382451,167,27144.356023
505.451503,123,27152.182223
9145.942883,1198,27224.74485
8128.097057,1198,27297.430809
9358.765672,1198,27369.698303
8986.340633,1198,27442.591897
8469.876268,1198,27516.353885
8086.020592,1198,27588.363127
8527.33977,1198,27662.222074
4310.840967,854,27713.750885
744.588617,145,27723.338071
8813.289599,1198,27796.312719
1777.571456,310,27815.796925
7885.222299,1198,27888.08858
8124.057593,1198,27960.589551
7296.100088,1198,28034.568039
2613.098049,483,28063.178079
9777.987757,1198,28134.731688
518.76373,216,28148.636036
6908.163097,1198,28221.301045
2819.391707,587,28257.237457
10021.497608,1198,28330.064695
8964.354253,1198,28403.88273
5255.274774,813,28452.724217
10056.247614,1198,28525.089964
2030.97701,738,28570.484604
8223.373865,1198,28644.021515
8084.335363,1198,28717.384406
8977.828188,1198,28792.065314
10096.412801,1198,28865.271442
7950.049601,1198,28939.875025
7667.439167,1017,29002.732654
10207.416592,1198,29075.29382
9232.071732,1198,29148.118088
8510.605689,1198,29221.455325
9686.938816,1198,29295.344882
173.571908,207,29307.831347
2184.425851,388,29331.975632
7035.09893,1058,29397.955526
7404.632906,1198,29470.335849
7308.88998,1011,29532.891706
9590.813015,1198,29605.573403
8290.301729,1198,29679.545209
9778.584548,1198,29752.960111
10482.663455,1198,29827.337866
5853.173841,1198,29900.648589
8999.320082,1198,29974.609757
8229.849088,1198,30048.585216
10159.203353,1198,30120.755265
523.011606,157,30130.191783
7661.034034,977,30190.727419
7847.422478,1198,30268.655348
1875.95562,457,30296.357634
466.587156,201,30308.230541
8834.911586,1198,30380.897349
9211.238574,1198,30453.810609
9623.956451,1198,30525.566393
6798.063608,1198,30598.792775
8188.248394,1198,30672.072638
10844.902417,1198,30743.446362
4318.977545,632,30782.562859
9203.909846,1198,30857.001959
8284.261489,1198,30930.067383
969.569531,239,30944.897341
2768.110639,550,30979.173285
6615.418662,1198,31056.141889
8049.805258,1198,31127.986263
9624.800013,1198,31199.74439
9121.755795,1198,31272.31942
10948.256327,1198,31345.918327
6034.840091,888,31400.419925
6875.785759,944,31457.718542
3381.524686,756,31504.044369
9476.23303,1198,31577.956388
8712.550354,1198,31650.832841
9406.28249,1198,31724.547223
9440.905929,1198,31797.509658
2084.473836,268,31813.535191
8612.31858,1198,31886.133193
9657.27423,1198,31959.239761
8201.016017,1198,32032.323306
9339.129523,1198,32105.727286
708.078821,1185,32186.845055
4869.926854,984,32247.780443
8928.564691,1198,32321.244258
9429.727998,1198,32393.440846
10018.524057,1198,32466.304987
7016.908778,1198,32540.049121
9805.419674,1198,32612.898945
10706.246603,1198,32686.015284
8203.526108,1198,32759.381793
8710.273123,1198,32832.313701
6571.715167,929,32889.695341
8321.601062,1198,32962.403975
2871.308872,671,33003.386737
9702.844407,1198,33074.997501
6845.129978,927,33130.269424
8927.948697,1198,33204.620269
10976.515035,1198,33277.930452
1110.97849,1110,33344.706714
6973.685716,1198,33416.976157
8829.988686,1198,33489.564071
601.494789,316,33508.722329
10804.894344,1198,33581.704164
10608.422604,1198,33654.46756
9676.526833,1198,33727.55049
7640.557683,1198,33801.398012
5834.7639,1075,33867.852511
9553.88345,1198,33940.47989
8450.910099,1198,34013.56649
5666.208427,1198,34085.699912
2170.895883,426,34112.260494
5042.584048,964,34171.437355
10880.860206,1198,34243.243771
2887.361719,435,34269.855148
9631.347844,1198,34343.440208
10368.022234,1198,34416.175929
8658.356753,1198,34488.367471
7825.305106,1198,34561.424317
2563.586603,421,34588.442331
9867.02955,1198,34663.622512
10083.072018,1198,34738.236833
9568.382173,1198,34811.209284
9156.57101,1198,34883.785197
9847.987097,1198,34957.222293
8667.28943,1198,35029.440922
8660.463258,1198,35102.920315
8501.082034,1198,35174.971903
-35.896238,168,35185.398982
9067.212659,1198,35258.574408
5787.158931,1057,35323.554356
9840.896024,1198,35395.87449
1953.436487,222,35409.346517
8898.810639,1198,35481.69905
9772.231414,1198,35555.610144
9516.852707,1198,35628.208895
9948.946167,1198,35701.932442
8674.4231,1198,35775.38904
8429.896456,1198,35849.129676
9955.879175,1198,35923.486707
8248.28945,1198,35997.396768
9492.796253,1198,36071.942091
8801.676989,1198,36144.482211
918.711626,211,36158.006226
3884.865577,837,36210.169218
10973.632971,1198,36283.251006
8753.848648,1198,36357.327422
9842.320082,1198,36429.881303
2597.812569,643,36470.032365
9338.795511,1198,36543.559888
6661.226901,805,36592.466076
10680.361655,1198,36664.770321
8307.349959,1198,36738.653885
7096.091291,1075,36803.880887
5036.94608,1198,36874.842049
9876.803964,1198,36947.715463
8580.39358,1198,37020.198045
3096.495308,417,37045.023907
4872.100685,1174,37119.951623
7134.146912,846,37170.961293
1181.653175,164,37181.241702
9748.790756,1198,37254.078646
10745.699204,1198,37327.553088
2269.756576,533,37359.816731
10551.235541,1198,37433.397114
9610.793507,1198,37505.845748
9991.661463,1198,37580.475729
9101.153307,1198,37653.539629
9655.176593,1198,37727.532567
9704.226484,1198,37801.142105
4838.940201,776,37849.716696
8872.229658,1198,37924.430033
5596.270085,788,37972.899265
8614.441523,1198,38044.673137
8520.267538,1198,38117.205323
8390.487252,1198,38189.569137
7926.630857,1198,38263.027515
9065.529842,1198,38335.376151
8761.332392,1198,38409.232144
5490.232539,1000,38468.414343
10345.039047,1198,38543.272229
10331.566621,1198,38618.081508
10006.839642,1198,38691.684019
10486.912532,1198,38765.008733
9335.134155,1198,38837.950007
10613.533291,1198,38911.474507
8563.47499,1198,38984.38205
10162.17296,1198,39057.602349
5625.244778,714,39101.19904
6038.896871,813,39151.129327
3351.543654,674,39191.936829
4482.604104,861,39243.267189
10055.87668,1198,39316.515658
9910.12111,1198,39389.574886
7626.968497,911,39445.444333
9292.080681,1198,39516.896534
3179.400872,431,39542.862497
7913.362001,1198,39615.998901
10677.883787,1198,39689.553383
8856.530686,1198,39762.764054
5345.116765,1198,39837.143853
9799.202535,1198,39910.408276
991.559993,280,39928.211457
9589.644033,1198,40003.109907
10027.926624,1198,40075.821564
10399.437134,1198,40147.947766
10316.124636,1198,40221.021996
558.762225,111,40227.871515
1123.432012,497,40258.630902
10540.179133,1198,40333.585601
3789.623282,914,40391.101508
10752.434591,1198,40463.592578
3924.338083,505,40494.380979
9771.711737,1198,40567.312487
9352.958446,1198,40640.1363
5953.061961,904,40695.219461
8446.228253,1152,40765.656631
9751.126742,1198,40840.270756
5112.310355,941,40898.774735
1096.120391,163,40909.751023
4125.239716,785,40958.649355
6033.348432,917,41014.618495
8143.06872,1058,41078.753392
1116.542313,221,41093.11774
7328.174938,1141,41164.140023
9685.856523,1198,41237.066942
1490.686703,545,41273.192237
2008.994258,365,41295.887199
9950.072254,1198,41369.692007
2178.516768,474,41399.013967
8013.441581,1198,41471.742814
5842.194132,1015,41534.423784
10632.054115,1198,41608.238305
10740.105765,1198,41680.410987
9762.671862,1198,41754.906497
9233.18338,1198,41828.501422
10079.033429,1198,41900.864025
9085.975589,1198,41972.911842
10156.585375,1198,42044.783066
9201.626906,1198,42117.960871
8895.746398,1198,42190.649579
6268.377433,818,42239.34096
9316.702923,1198,42311.080394
6291.882334,821,42362.466137
8740.131733,1198,42435.939648
5028.647555,715,42479.051121
9765.22803,1198,42550.837229
10041.0401,1198,42624.507216
9790.500975,1198,42698.329585
9927.635698,1198,42772.45301
10061.887129,1198,42846.150689
2617.419346,480,42876.270973
9858.242248,1198,42949.319624
10167.761416,1198,43024.234215
9082.873617,1198,43096.588529
8957.318082,1198,43170.122575
10077.219895,1198,43242.696269
9222.212696,1198,43316.630486
10434.141459,1198,43388.970518
3984.335739,887,43440.549675
7340.204608,1198,43514.818425
10784.820657,1198,43586.764817
9843.815216,1198,43659.605112
10484.486778,1198,43732.165002
8510.532014,1129,43802.122916
11295.494842,1198,43875.586184
9595.038397,1198,43948.544304
9543.509038,1198,44021.448898
9118.488454,1198,44094.957685
7100.54535,897,44149.581785
9402.774457,1198,44224.541668
10960.958706,1198,44298.357675
9222.889948,1198,44373.166819
9840.830548,1198,44448.497476
10471.804976,1198,44520.396955
9092.978477,1198,44595.066677
350.458871,117,44602.08542
10279.737285,1198,44675.178178
9756.375678,1198,44749.112803
10072.260143,1198,44823.86065
9303.997778,1198,44895.773083
8268.272884,1198,44969.397493
8762.838134,1198,45044.465721
8721.951983,1198,45119.596007
9785.11986,1198,45193.062529
2369.858277,498,45224.965009
9124.387239,1198,45297.588685
11335.676795,1198,45372.020684
9348.844802,1198,45446.440719
10663.627984,1198,45519.022733
9029.234978,1198,45591.891151
10315.131257,1198,45665.680136
10851.326967,1198,45738.678241
10789.95935,1198,45811.44583
8325.132636,1198,45885.073516
10806.909344,1198,45958.009107
10132.873649,1198,46033.406633
9506.06659,1198,46106.473685
9509.399708,1198,46179.029297
9928.809234,1198,46253.63354
9465.96443,1198,46327.613312
8393.398163,1198,46403.055069
7878.230008,1198,46476.425419
9731.418042,1198,46550.704069
9646.368882,1198,46624.190763
9905.692789,1198,46697.872785
2857.026152,548,46731.060406
9083.805939,1198,46806.78613
9674.253797,1198,46880.04831
6122.649193,805,46930.571439
8720.062838,1198,47005.532542
7345.251599,963,47064.387332
10660.441679,1198,47138.261904
10295.094355,1198,47212.632813
9020.338039,1198,47285.753614
8312.521675,1198,47358.956945
9185.608228,1198,47431.225396
9026.234595,1198,47506.699838
7963.068291,932,47563.782328
10216.459197,1198,47637.512106
9500.878614,1198,47710.485763
8758.19567,1198,47783.299629
10645.311667,1198,47857.201744
8794.124019,1191,47931.115741
10028.886209,1198,48006.421267
9839.947849,1198,48079.599346
9775.876078,1198,48153.630616
8916.248589,1198,48226.781639
9102.151036,1198,48300.62112
10918.991789,1198,48373.396754
241.079853,131,48381.534113
11063.063777,1198,48454.608303
10756.832091,1198,48529.301858
10813.900318,1198,48603.241102
8653.590568,1198,48676.35182
1947.324419,219,48690.357226
9989.354411,1198,48764.28178
1472.999085,325,48784.077311
-1045.749203,284,48801.426649
9420.054887,1198,48875.763926
10378.929757,1198,48948.003552
9783.050936,1198,49022.558429
10789.654238,1198,49095.526025
6062.064186,1198,49168.998184
9737.528847,1198,49241.202681
9293.603333,1198,49313.937064
9240.963991,1198,49386.499704
9852.923673,1198,49459.697616
255.999496,176,49471.434717
10732.871829,1198,49543.670986
10242.108832,1198,49616.594904
10134.561211,1198,49690.575572
8513.877722,1198,49764.57643
1901.301828,441,49791.645179
969.429953,228,49805.65914
11916.992334,1198,49879.845751
10185.120431,1198,49954.296968
9858.296918,1198,50033.27062
9026.06176,1198,50112.465866
2889.879118,671,50154.603068
4594.349042,567,50188.423147
8435.245568,948,50247.530504
9571.80575,1198,50324.507965
9715.78837,1198,50405.86643
6054.30146,938,50469.235827
747.145574,123,50477.683853
10840.208093,1198,50555.878459
9255.54641,1198,50632.440628
10479.593346,1198,50706.821892
11530.494036,1198,50780.985209
10783.428916,1198,50857.620315
9110.231651,1198,50936.412017
10138.016789,1198,51011.471864
11317.506516,1198,51089.680518
8249.434117,1198,51164.974085
11562.267953,1198,51237.259129
9434.565144,1198,51309.652374
10288.529132,1198,51382.244092
2103.973833,315,51402.235163
2225.17836,372,51425.267254
11142.446702,1198,51500.932362
11012.631924,1198,51574.596141
10820.420683,1198,51647.716705
8869.709711,1198,51721.183802
9927.522189,1198,51793.783806
10216.672557,1198,51867.512524
9223.049933,1198,51941.084577
10577.18333,1198,52013.726866
9155.785248,1198,52087.078792
10119.312046,1198,52160.869865
10720.694578,1198,52235.176121
8844.550517,1198,52309.136203
10160.77505,1198,52382.457238
8829.442388,1198,52456.539816
9422.028586,1198,52531.253744
10530.186954,1198,52604.796913
9685.732723,1198,52677.740473
9119.698733,1198,52752.150255
-494.533451,403,52781.796227
11186.235429,1198,52854.574066
8696.380114,1198,52935.043179
10075.032133,1198,53008.900091
10207.225612,1198,53081.415546
10762.013073,1198,53154.63632
9956.814707,1198,53229.642608
8789.436026,1198,53305.508816
9571.628936,1198,53381.113816
237.852059,127,53389.803943
11496.248456,1198,53467.619099
9544.209689,1198,53543.654523
7011.77245,881,53599.022436
9112.793627,1198,53677.783592
-164.368967,174,53688.956134
6582.722176,830,53742.507643
7157.665766,862,53798.802963
10337.019652,1198,53874.722706
10762.045214,1198,53949.439959
9554.361458,1198,54024.377373
2774.519593,531,54058.321239
9441.844172,1198,54135.03214
9435.456376,1198,54213.925866
1999.196225,427,54242.913402
-972.402187,710,54295.663208
9776.190052,1198,54375.904186
11016.635035,1198,54452.616127
1254.918074,412,54478.735809
9323.841748,1198,54552.306112
12186.99973,1198,54626.519399
11289.475233,1198,54705.15859
9788.775474,1198,54783.560214
9363.778301,1198,54862.115493
6375.339922,734,54909.458117
10757.45184,1198,54986.843057
9181.632089,1198,55063.803883
8933.237483,1150,55134.828775
6832.179907,950,55194.223269
10240.14149,1198,55271.41908
10503.328166,1198,55344.044624
5024.226524,874,55402.522056
1706.660412,315,55420.895257
3406.075445,406,55445.379237
10279.574022,1198,55517.660515
9515.275367,1198,55590.219097
8654.345301,1081,55655.273084
9777.676043,1198,55729.511937
